fips,name,type,category,year,actualization,bf_per_capita,velocity,newness,index
20,Kansas,Total,Total,2016,0.1252339947585174,0.09193209941858788,1.748071748878924,0.053249714937286204,0.8066731326447246
20,Kansas,Total,Total,2017,0.11678898664357022,0.08808004076022495,1.7809445745511319,0.05124131462588289,0.7853948558168087
20,Kansas,Total,Total,2018,0.11461013764653025,0.09638110586842777,,0.05029910173305892,
20,Kansas,Total,Total,2019,0.11914912514432899,0.09209443266328311,,0.05315486092305312,
20,Kansas,Total,Total,2020,0.10997588785810618,0.09235346908938656,,,
20,Kansas,Total,Total,2021,0.11015026468944202,,,,
21,Kentucky,Total,Total,2005,0.1874413879337293,0.11468553403485082,1.3005503439649782,,1.0170470306636001
21,Kentucky,Total,Total,2006,0.17211597779148674,0.10580106981377448,1.3345698924731184,0.07251057635445572,0.9847337913326459
21,Kentucky,Total,Total,2007,0.16210409040267387,0.09570857233068462,1.3390598919980363,0.065050400777265,0.9679262459102077
21,Kentucky,Total,Total,2008,0.13768174474959613,0.07946612933980873,1.321340569081842,0.06106363944843755,0.9328143059476645
21,Kentucky,Total,Total,2009,0.1396066821738211,0.07646382711994282,1.447325053014238,0.050939351910225694,0.90541567172396
21,Kentucky,Total,Total,2010,0.13466324155093523,0.07715870153519369,1.5374843517138599,0.05454138201366335,0.8751740021917556
21,Kentucky,Total,Total,2011,0.13182380895331655,0.07554085167332941,1.5225810360496819,0.05426658235647,0.8744250921870965
21,Kentucky,Total,Total,2012,0.13170325090302862,0.07564382745911974,1.575675105485232,0.05223432402162092,0.8609409898226776
21,Kentucky,Total,Total,2013,0.13809391497638232,0.07898454795252027,1.5998677780971544,0.055332317962344855,0.8646444223868951
21,Kentucky,Total,Total,2014,0.12451377471227493,0.07033879740817955,1.7137391304347827,0.05535831900914071,0.8145625394718292
21,Kentucky,Total,Total,2015,0.12787492123503466,0.07336234990881108,1.7629781336618415,0.04909996785599486,0.8066623489398707
21,Kentucky,Total,Total,2016,0.11600307681037325,0.07135804705620455,1.817470792548153,0.05311581753078887,0.7746118558561363
21,Kentucky,Total,Total,2017,0.10249487688254237,0.0707729184316847,1.8309330371310697,0.05042941014734186,0.7507935020299552
21,Kentucky,Total,Total,2018,0.09992044081680762,0.07601173956598216,,0.053026315789473685,
21,Kentucky,Total,Total,2019,0.10113852565457675,0.0749607234011979,,0.05564769051411307,
21,Kentucky,Total,Total,2020,0.09059372915276852,0.07582777914394347,,,
21,Kentucky,Total,Total,2021,0.09256247227561733,,,,
22,Louisiana,Total,Total,2005,0.14900744076219763,0.11858075421467508,1.4949382716049382,,0.908247281125445
22,Louisiana,Total,Total,2006,0.1374818401937046,0.13196472418838093,1.5826946107784432,0.07655143690129113,0.8681060263863805
22,Louisiana,Total,Total,2007,0.12364229273799072,0.11264789750206887,1.5760113613308988,0.07337352457592002,0.8482055660736705
22,Louisiana,Total,Total,2008,0.10837157449897591,0.09423783013112585,1.5678157894736842,0.06326508793499759,0.8256841542915909
22,Louisiana,Total,Total,2009,0.1027590701716272,0.08424524806930551,1.6949418604651163,0.05466423416414026,0.7856112242491148
22,Louisiana,Total,Total,2010,0.0965446390538475,0.08478320759981446,1.7615079159096807,0.05064470397623709,0.7592363672904756
22,Louisiana,Total,Total,2011,0.09851232329213233,0.0872667668351318,1.7610042574505387,0.05325483919100392,0.762453986431243
22,Louisiana,Total,Total,2012,0.0960707568749047,0.08215655300662555,1.8085026455026456,0.05309519306114729,0.7466749590557382
22,Louisiana,Total,Total,2013,0.09430355549891678,0.08000818245844386,1.8273432432432433,0.05032075089472618,0.7391565452661114
22,Louisiana,Total,Total,2014,0.09546034174955369,0.08059839625771935,1.8789286668447769,0.04964108376511226,0.7276858319304135
22,Louisiana,Total,Total,2015,0.08358760774182053,0.08045657660160682,2.008542499333866,0.05177446820012434,0.6758945024999278
22,Louisiana,Total,Total,2016,0.07144292604501608,0.07599182152716841,2.018379746835443,0.049719423974038265,0.6551164515909671
22,Louisiana,Total,Total,2017,0.07141097785103924,0.08069696139220993,2.0576306712655876,0.048996321882761706,0.6448122492281033
22,Louisiana,Total,Total,2018,0.07049560322307664,0.08223723037369439,,0.051315807331605165,
22,Louisiana,Total,Total,2019,0.06485668407744412,0.07558949697491435,,0.05138259477354753,
22,Louisiana,Total,Total,2020,0.05343835988521086,0.09740990821295764,,,
22,Louisiana,Total,Total,2021,0.053621684197920204,,,,
23,Maine,Total,Total,2005,,,,,
23,Maine,Total,Total,2006,,,,,
23,Maine,Total,Total,2007,,,,,
23,Maine,Total,Total,2008,,,,,
23,Maine,Total,Total,2009,,,,,
23,Maine,Total,Total,2010,,,,,
23,Maine,Total,Total,2011,,,,,
23,Maine,Total,Total,2012,,,,,
23,Maine,Total,Total,2013,,,,,
23,Maine,Total,Total,2014,,,,,
23,Maine,Total,Total,2015,,,,,
23,Maine,Total,Total,2016,0.18787878787878787,0.11409754401093053,1.7394535878867676,,0.8979426292433791
23,Maine,Total,Total,2017,,,,,
23,Maine,Total,Total,2018,0.15773591806876372,0.12882199936223776,,,
23,Maine,Total,Total,2019,0.16556622649059624,0.12312046016550961,,0.05837304288631722,
23,Maine,Total,Total,2020,0.15476639035418235,0.12169099375546702,,,
23,Maine,Total,Total,2021,0.15536639526276833,,,,
24,Maryland,Total,Total,2005,0.14962511629603956,0.14666387954035304,1.6084906120458424,,0.8798389669899486
24,Maryland,Total,Total,2006,0.1280447156556074,0.1331173175661015,1.6740755573354693,0.07948695232751578,0.8301935729014422
24,Maryland,Total,Total,2007,0.11074053906888102,0.11511640412296441,1.6969391518131531,0.0707897707750454,0.7976828854126918
24,Maryland,Total,Total,2008,0.09583987727820592,0.09231367299534826,1.7082869664634146,0.06276589370243874,0.7712817219300024
24,Maryland,Total,Total,2009,0.09899165789260549,0.08531708498621733,1.8595602372673348,0.05049007495263982,0.7380612992550127
24,Maryland,Total,Total,2010,0.09399630242288605,0.08343921591322322,1.9739233954451345,0.05111447512658558,0.7004709431999327
24,Maryland,Total,Total,2011,0.0934618768889399,0.08367270784987342,1.957621776504298,0.051630635089455895,0.7040329774032119
24,Maryland,Total,Total,2012,0.09293902393487921,0.08455931314328269,1.873985536359984,0.05082304311973529,0.7251284415000836
24,Maryland,Total,Total,2013,0.09305954969488672,0.08959702106365694,2.0312587149048427,0.05314180878122003,0.6835992885166091
24,Maryland,Total,Total,2014,0.08967596081386586,0.08589486180193219,2.1322904045339066,0.05419769521986937,0.6507215978473723
24,Maryland,Total,Total,2015,0.08810335847852019,0.08761082083854449,2.2370766590389017,0.05410343181016048,0.6182686211870396
24,Maryland,Total,Total,2016,0.08117974829474493,0.0844532269877866,2.2173648915187374,0.05320033250207814,0.6147197446441565
24,Maryland,Total,Total,2017,0.0745852340413168,0.08522763114995216,2.268272302298403,0.05184805454452248,0.5910150277035024
24,Maryland,Total,Total,2018,0.07335979081774864,0.09157026688416883,,0.05401124169647419,
24,Maryland,Total,Total,2019,0.07194795254496747,0.09018009553929418,,0.05570072471164642,
24,Maryland,Total,Total,2020,0.06198682209832742,0.10097754186811259,,,
24,Maryland,Total,Total,2021,0.06479325920778319,,,,
25,Massachusetts,Total,Total,2005,0.19546358596758495,0.14426958641573315,1.4262491881359602,,0.9960748042802187
25,Massachusetts,Total,Total,2006,0.1702426432627775,0.1286098590907701,1.4724514798641435,0.07063839056495154,0.9464184083669223
25,Massachusetts,Total,Total,2007,0.16033467087851105,0.11679905292013959,1.4467105963791265,0.06313131313131314,0.9380094163545635
25,Massachusetts,Total,Total,2008,0.15099273383625678,0.10086618157118439,1.5602528735632184,0.05765334901051059,0.8945023947173453
25,Massachusetts,Total,Total,2009,0.1435605019694055,0.0961855206806541,1.6792263518902535,0.05122293014388372,0.8521212959373264
25,Massachusetts,Total,Total,2010,0.13782335316706756,0.09947752975911726,1.7871448254745868,0.05296160922764664,0.814696861388153
25,Massachusetts,Total,Total,2011,0.13646028236094573,0.09704270740988659,1.8154456216889996,0.05321626800581472,0.8049973660311771
25,Massachusetts,Total,Total,2012,0.14362994738287935,0.10201102955798472,1.779383551566868,0.05302424291894539,0.8251634941846121
25,Massachusetts,Total,Total,2013,0.141802682191496,0.10158915528319465,1.8810029325513198,0.05551940657839086,0.7942395937250081
25,Massachusetts,Total,Total,2014,0.1385859576032349,0.10034608011479616,1.9312923666371942,0.054547511860790286,0.7754606869678073
25,Massachusetts,Total,Total,2015,0.14435507893952934,0.10698787264719406,1.9520759389186957,0.05516847423808451,0.7772691392882923
25,Massachusetts,Total,Total,2016,0.1382603159905087,0.10503241100602496,1.9644397934979767,0.05887281637815193,0.7654445358862987
25,Massachusetts,Total,Total,2017,0.13341663950161178,0.10739397377965999,1.972741957377494,0.05644444793886168,0.7564674565836541
25,Massachusetts,Total,Total,2018,0.13339495798319329,0.11531920550777426,,0.05884056836419149,
25,Massachusetts,Total,Total,2019,0.1306864745165734,0.10874133823373018,,0.060961395001864975,
25,Massachusetts,Total,Total,2020,0.11922117628127765,0.10747690530340286,,,
25,Massachusetts,Total,Total,2021,0.12101197067974477,,,,
26,Michigan,Total,Total,2005,0.16171470418998796,0.12303085710601697,1.444566553453016,,0.9406786491092091
26,Michigan,Total,Total,2006,0.14267192068132706,0.11183648278645818,1.5929303278688525,0.07236468598543025,0.8734132378535232
26,Michigan,Total,Total,2007,0.1255422109670787,0.10012714367475216,1.5359047333732774,0.06665978555208801,0.8611527525291132
26,Michigan,Total,Total,2008,0.1083029208930218,0.0838352574357671,1.5896882120158293,0.05931934534732547,0.8202875955561224
26,Michigan,Total,Total,2009,0.10519914045923263,0.07861362886025085,1.7689940904419321,0.052662081755660305,0.7708358220126451
26,Michigan,Total,Total,2010,0.10405009674214297,0.08057698752013412,1.7564568413117225,0.051644647886394966,0.7722410430818397
26,Michigan,Total,Total,2011,0.10360022624731989,0.07969714276231349,1.765401218892839,0.052281601994205666,0.76927671400525
26,Michigan,Total,Total,2012,0.1018130356999813,0.07705252373285428,1.7775675321269342,0.05142366953710119,0.763420982047654
26,Michigan,Total,Total,2013,0.10686364445418076,0.07873447818611096,1.897172325432415,0.05087568567840856,0.7399103154944295
26,Michigan,Total,Total,2014,0.10682699131953922,0.0788229588207191,1.9756126229717643,0.05107072042300066,0.7185942940565047
26,Michigan,Total,Total,2015,0.10308895172102532,0.0781939473696134,1.974196497553438,0.05292867622387284,0.7136189509547507
26,Michigan,Total,Total,2016,0.09566588258845904,0.07683981150428452,2.045685325660476,0.04981429595360657,0.6833614023993072
26,Michigan,Total,Total,2017,0.09176708717755602,0.07819022223149158,2.0426853039240833,0.04992591722310338,0.6786161677465102
26,Michigan,Total,Total,2018,0.08838154080531517,0.08367327479208884,,0.051976893369543274,
26,Michigan,Total,Total,2019,0.08407182343756593,0.07979487440342843,,0.05360194320956939,
26,Michigan,Total,Total,2020,0.06911700543126664,0.09218832384911337,,,
26,Michigan,Total,Total,2021,0.07226350006633939,,,,
27,Minnesota,Total,Total,2005,0.2178541973858496,0.17026727489150517,1.4429448204657565,,1.023707687120656
27,Minnesota,Total,Total,2006,0.18583651375689092,0.14428044244711252,1.4856993288590603,0.08078676664531444,0.9660170307395103
27,Minnesota,Total,Total,2007,0.1686072218128224,0.13181740754105417,1.4876442307692308,0.0691605374222239,0.9399856898850278
27,Minnesota,Total,Total,2008,0.14578208282082822,0.10842348930382933,1.5192968887326421,0.06234926735527264,0.8970671282307295
27,Minnesota,Total,Total,2009,0.1271694540864626,0.10683171996986292,1.7443654732364409,0.05779134459160061,0.810538610903905
27,Minnesota,Total,Total,2010,0.129,0.09715999087147992,1.7354282945736432,0.052552402964852155,0.8156241541003192
27,Minnesota,Total,Total,2011,0.1272931965304608,0.09305774275024069,1.7360643216080403,0.0516036122528577,0.8129088492116624
27,Minnesota,Total,Total,2012,0.12825134560020027,0.09528250248342693,1.692980675385516,0.04955641186486244,0.8256107578779082
27,Minnesota,Total,Total,2013,0.132066822858307,0.09579791479748975,1.7934091785576551,0.05045789368903046,0.8046596252894938
27,Minnesota,Total,Total,2014,0.13316731277759236,0.09515547288894548,1.8573221515326779,0.051633339932686595,0.7887578192938035
27,Minnesota,Total,Total,2015,0.1366481486136598,0.09916031135899972,1.9225202354672553,0.05289209029540847,0.7753086630370358
27,Minnesota,Total,Total,2016,0.13061497989775153,0.09529683070589548,1.9050864525935778,0.05226086532364275,0.7718503628887448
27,Minnesota,Total,Total,2017,0.12075601374570447,0.09469605100759401,1.9985904003035477,0.050562726768674064,0.7317092664946345
27,Minnesota,Total,Total,2018,0.11869610935856993,0.10067337358722382,,0.05276116778051354,
27,Minnesota,Total,Total,2019,0.11868768788252342,0.09731131392970321,,0.05427570413575777,
27,Minnesota,Total,Total,2020,0.11069439495940143,0.10434228653668101,,,
27,Minnesota,Total,Total,2021,0.10899379685070883,,,,
28,Mississippi,Total,Total,2005,0.16784810126582278,0.11407656653967405,1.2421779788838612,,1.0010111539575852
28,Mississippi,Total,Total,2006,,,,0.07960703825842308,
28,Mississippi,Total,Total,2007,0.13412783431530084,0.10261751498284016,1.2835540765391014,,0.9358138062128294
28,Mississippi,Total,Total,2008,0.11242372467659263,0.0781259010938983,1.365883630047764,0.06428096558996814,0.8799327352454422
28,Mississippi,Total,Total,2009,0.10570835232740718,0.07053597199380554,1.4689218974604694,0.05176696662917135,0.8446884246297178
28,Mississippi,Total,Total,2010,0.10977624267908094,0.07382476229975075,1.4472093023255814,0.05074442571177546,0.8566086963536741
28,Mississippi,Total,Total,2011,0.1012732043930411,0.06996267873802636,1.482130518234165,0.05158197507190796,0.8341160795328251
28,Mississippi,Total,Total,2012,0.10392254220456802,0.07014507596983191,1.4951791686574294,0.04977758437288463,0.8355523292976879
28,Mississippi,Total,Total,2013,,,,0.05177449978092595,
28,Mississippi,Total,Total,2014,0.0997982452024586,0.07112599098201351,1.6329007992477667,,0.7960140007434205
28,Mississippi,Total,Total,2015,0.09307068165054021,0.0717758345321069,1.7940839160839162,0.0533979394562318,0.7456284912959528
28,Mississippi,Total,Total,2016,0.08381792660918388,0.0699479038721687,1.7659234449760766,0.05094856248777626,0.7378557950226672
28,Mississippi,Total,Total,2017,0.07108738409665637,0.06772605746676437,1.7754693675889328,0.050882785679254534,0.7147378657894761
28,Mississippi,Total,Total,2018,0.0702851343830818,0.07202232792802464,,0.050339935694475126,
28,Mississippi,Total,Total,2019,0.06984440131097464,0.07375302782219573,,0.052963336862580944,
28,Mississippi,Total,Total,2020,0.056012988519076885,0.09768146404897421,,,
28,Mississippi,Total,Total,2021,0.05505357306389084,,,,
29,Missouri,Total,Total,2005,0.2068529607451763,0.16107973680120202,1.224670311997427,,1.066202916052679
29,Missouri,Total,Total,2006,0.1898248645914561,0.15415807475442878,1.1774031308981903,0.0855234989204799,1.0519337247189455
29,Missouri,Total,Total,2007,0.15982292779728285,0.1244817083734458,1.2274034656842678,0.07806419120003663,0.9916441631283072
29,Missouri,Total,Total,2008,0.14225381366688974,0.10405279210576247,1.269568462037638,0.06549085601123125,0.9526737106297782
29,Missouri,Total,Total,2009,0.14140928959123877,0.09877391509737819,1.4443783967391304,0.056524382135597726,0.9090116906319149
29,Missouri,Total,Total,2010,0.1351873576702781,0.09801576858071766,1.5111247234983833,0.05650987162546658,0.8825889255310231
29,Missouri,Total,Total,2011,0.13511179785493546,0.0989305813793878,1.485977127480659,0.058194903139941835,0.8887141427273435
29,Missouri,Total,Total,2012,0.13664651493598862,0.10205221561037035,1.4668802862719583,0.0581296639949461,0.8958746282769743
29,Missouri,Total,Total,2013,0.14365680097901465,0.10493790884026147,1.474909291686386,0.061788066640836886,0.9049628648832462
29,Missouri,Total,Total,2014,0.1493463530378043,0.10808754397558074,1.4756538344026886,0.06020706836287168,0.9136620342051432
29,Missouri,Total,Total,2015,0.14003903380831462,0.10990274274292738,1.544552674958789,0.06246169276202151,0.8817654964191555
29,Missouri,Total,Total,2016,0.12601352002002966,0.10748899112636734,1.579796729329054,0.059229489266132626,0.8510005778785344
29,Missouri,Total,Total,2017,0.10594708075433452,0.09586239308821337,1.814128800819952,0.05805924041431946,0.7603856794387469
29,Missouri,Total,Total,2018,0.11028565626480742,0.10645869567596697,,0.058028304149676184,
29,Missouri,Total,Total,2019,0.10707022776572668,0.10294214449440384,,0.061266455270491016,
29,Missouri,Total,Total,2020,0.0958384802146782,0.10972847810014649,,,
29,Missouri,Total,Total,2021,0.09723997538228471,,,,
30,Montana,Total,Total,2005,0.23231340643792006,0.27943776313634056,1.2318614389036924,,1.1022162612761124
30,Montana,Total,Total,2006,0.21792756014939632,0.26335898695486054,1.28210840972499,0.0973110465116279,1.0676466924685666
30,Montana,Total,Total,2007,,,,0.08522908190341412,
30,Montana,Total,Total,2008,,,,,
30,Montana,Total,Total,2009,,,,,
30,Montana,Total,Total,2010,,,,,
30,Montana,Total,Total,2011,,,,,
30,Montana,Total,Total,2012,,,,,
30,Montana,Total,Total,2013,,,,,
30,Montana,Total,Total,2014,,,,,
30,Montana,Total,Total,2015,0.1569069069069069,0.16225527062762318,1.766202153110048,,0.8476489593346029
30,Montana,Total,Total,2016,0.14440757018566688,0.154679932632566,1.8974906832298137,0.06065313199913301,0.7931340740702056
30,Montana,Total,Total,2017,0.1350577064745846,0.1567722773406101,1.9339151515151516,0.057725569328336696,0.769866040134045
30,Montana,Total,Total,2018,0.1225839927357634,0.17819009772171232,,0.06015761509111008,
30,Montana,Total,Total,2019,0.12426454951442546,0.16401909470441944,,0.06623220230927251,
30,Montana,Total,Total,2020,0.11975127039315325,0.16574478264852946,,,
30,Montana,Total,Total,2021,0.12164926821591565,,,,
31,Nebraska,Total,Total,2005,0.2506688808930713,0.1542438051271163,1.1746963562753037,,1.1443659777606032
31,Nebraska,Total,Total,2006,,,,0.07174579676430158,
31,Nebraska,Total,Total,2007,0.2097094387294712,0.13030996276858206,1.2746256454388984,,1.0574488890249576
31,Nebraska,Total,Total,2008,,,,,
31,Nebraska,Total,Total,2009,,,,,
31,Nebraska,Total,Total,2010,,,,,
31,Nebraska,Total,Total,2011,0.1664962508520791,0.10615688183446047,1.554790174002047,,0.9191155395427092
31,Nebraska,Total,Total,2012,,,,,
31,Nebraska,Total,Total,2013,0.1591792835277571,0.10314810813824633,1.5466839916839918,0.0528272615417536,0.9103713402123765
31,Nebraska,Total,Total,2014,0.15960885728139648,0.10509114728138513,1.6930784810126582,0.05001321003963012,0.8717364058254649
31,Nebraska,Total,Total,2015,0.1646811492641906,0.1118292032314674,1.7517635933806146,0.05439056356487549,0.8625873344940538
31,Nebraska,Total,Total,2016,0.16288643778157527,0.11004315664855878,1.7117262756318552,0.05416321458160729,0.8712612929477758
31,Nebraska,Total,Total,2017,0.1379638439581351,0.10595282646127477,1.7883645320197046,0.05370336997657236,0.8145669105178706
31,Nebraska,Total,Total,2018,0.1326017098162857,0.11357416387708025,,0.05305080813548836,
31,Nebraska,Total,Total,2019,0.14230071855483178,0.10954255772308635,,0.05613337806797945,
31,Nebraska,Total,Total,2020,0.12946260804208945,0.10668100778714584,,,
31,Nebraska,Total,Total,2021,0.13256693076484904,,,,
32,Nevada,Total,Total,2005,0.1319724500430468,0.23950072014680057,1.7706849785407726,,0.8106406416318632
32,Nevada,Total,Total,2006,0.1196809705684116,0.21116615886893902,1.8294818847381265,0.13744677848086378,0.7768530788846267
32,Nevada,Total,Total,2007,0.10963117123366863,0.1822710021098993,1.7384855515713984,0.11731382307745235,0.7854462204517745
32,Nevada,Total,Total,2008,0.08949028338203237,0.1454234388366125,1.8194713656387667,0.1055588956204042,0.733649820484135
32,Nevada,Total,Total,2009,0.09338779407474207,0.13115230391873847,1.904618006248225,0.08943440597029252,0.7178732938692421
32,Nevada,Total,Total,2010,0.10150489295797813,0.13702609342419067,1.898363489062922,0.08595614833772178,0.7316689782411971
32,Nevada,Total,Total,2011,0.09393221806330049,0.13598846918049345,1.984808891298455,0.09343123244468536,0.6974561706339645
32,Nevada,Total,Total,2012,0.09887291099883405,0.1390672581155366,1.9183464360587001,0.08866296830323321,0.7224709461583677
32,Nevada,Total,Total,2013,0.10085216560669666,0.1445260575582589,2.1053614157527414,0.09369799580348745,0.6738189891489634
32,Nevada,Total,Total,2014,0.09574958174720559,0.14015334884519887,2.117163838946569,0.09534796120161974,0.6634251730444218
32,Nevada,Total,Total,2015,0.10090447280386569,0.14203301849115033,2.094376227897839,0.09266781411359724,0.6770297279118543
32,Nevada,Total,Total,2016,0.0943779578284893,0.13055416455445865,2.1710790233657127,0.08962633332587938,0.6460358366254133
32,Nevada,Total,Total,2017,0.09150906897885801,0.13539153609290533,2.1452001989554836,0.08339585999911726,0.6495838679620846
32,Nevada,Total,Total,2018,0.09514359857818872,0.14411987285211675,,0.08898305084745763,
32,Nevada,Total,Total,2019,0.09638469142776444,0.13294781173421089,,0.09106678230702515,
32,Nevada,Total,Total,2020,0.09003536829155774,0.14925473009079238,,,
32,Nevada,Total,Total,2021,0.08835807731882993,,,,
33,New Hampshire,Total,Total,2005,0.19424795234549516,0.16072490242527485,1.256502156205079,,1.0387767835537955
33,New Hampshire,Total,Total,2006,,,,,
33,New Hampshire,Total,Total,2007,,,,0.05788775961113566,
33,New Hampshire,Total,Total,2008,,,,,
33,New Hampshire,Total,Total,2009,,,,,
33,New Hampshire,Total,Total,2010,,,,,
33,New Hampshire,Total,Total,2011,,,,,
33,New Hampshire,Total,Total,2012,,,,,
33,New Hampshire,Total,Total,2013,,,,,
33,New Hampshire,Total,Total,2014,,,,,
33,New Hampshire,Total,Total,2015,,,,,
33,New Hampshire,Total,Total,2016,,,,,
33,New Hampshire,Total,Total,2017,0.11615357395612173,0.09734672709627243,1.8184310738766183,,0.7745813929377167
33,New Hampshire,Total,Total,2018,0.1101793617516888,0.10484201660183308,,0.04861690171482435,
33,New Hampshire,Total,Total,2019,0.12203481554974294,0.0995064392359847,,0.05161592843745491,
33,New Hampshire,Total,Total,2020,0.11403353927625773,0.09456368593438363,,,
33,New Hampshire,Total,Total,2021,0.12017511856986501,,,,
34,New Jersey,Total,Total,2005,0.16653751481447715,0.16890943037970294,1.658382373066922,,0.8911826408354508
34,New Jersey,Total,Total,2006,0.14969802029391954,0.15652854371536973,1.7491886708954123,0.07940856707979996,0.8421413825922224
34,New Jersey,Total,Total,2007,0.12950962375471517,0.1388702431525654,1.713178159488839,0.07119300062689089,0.8222357211759029
34,New Jersey,Total,Total,2008,0.11409281742879837,0.11542757565356344,1.7969746394828445,0.0644138742699798,0.7771499713149056
34,New Jersey,Total,Total,2009,0.11581890653816408,0.11117453717060231,1.9873998356276965,0.05643972545948685,0.728024081708281
34,New Jersey,Total,Total,2010,0.1158928243714443,0.11482541059971275,1.9829552652414884,0.05715476456017187,0.7293763988099903
34,New Jersey,Total,Total,2011,0.11242308331947447,0.11486028107692728,1.989784023668639,0.06045934202358783,0.7225953715153796
34,New Jersey,Total,Total,2012,0.11287004740184241,0.11414433243315786,1.9726139064976227,0.05923850415026352,0.7280131095380699
34,New Jersey,Total,Total,2013,0.11359192545905382,0.11741032939925744,2.058290220213482,0.05947631869447641,0.7047747461082345
34,New Jersey,Total,Total,2014,0.11161262001508279,0.11186160566979055,2.1385760387252923,0.059314558762537314,0.6786428937034444
34,New Jersey,Total,Total,2015,0.10697609514711091,0.11238224306432074,2.1456241220148504,0.05883767159032937,0.6703981474527734
34,New Jersey,Total,Total,2016,0.10258441017090454,0.11097048786995846,2.145672490857375,0.058069697604581326,0.6645066808010894
34,New Jersey,Total,Total,2017,0.09619566282053793,0.11052807796950659,2.1845341614906832,0.05705824744671921,0.6445483664442752
34,New Jersey,Total,Total,2018,0.09476522007497708,0.11748785311767634,,0.05813438403431875,
34,New Jersey,Total,Total,2019,0.0900530035335689,0.11476899278218548,,0.0602313058732639,
34,New Jersey,Total,Total,2020,0.07885135583351145,0.1204408147329131,,,
34,New Jersey,Total,Total,2021,0.0804646135243574,,,,
35,New Mexico,Total,Total,2005,0.2427710843373494,0.14599378763053272,1.317040056717476,,1.093941396726496
35,New Mexico,Total,Total,2006,0.21213257348530293,0.14417953486428317,1.3900388829975256,0.08640171730121345,1.0301016705362005
35,New Mexico,Total,Total,2007,0.17092337917485265,0.12240775450109795,1.3496264367816093,0.07910619130332382,0.9790707028654503
35,New Mexico,Total,Total,2008,0.1462135205024012,0.09842529475366818,1.3504598281960587,0.07076548921908829,0.9397485492875581
35,New Mexico,Total,Total,2009,0.13960520789584208,0.08159850589306178,1.5842839951865222,0.056236876540580016,0.8709596342386348
35,New Mexico,Total,Total,2010,0.13997870423458106,0.08277824922791967,1.5914511410181393,0.05119069941871367,0.8696899544508269
35,New Mexico,Total,Total,2011,,,,0.05567309817791392,
35,New Mexico,Total,Total,2012,0.13388616053457852,0.07967196040452085,1.6074082982561635,,0.8562594319620322
35,New Mexico,Total,Total,2013,0.12775621438599388,0.07393872596931662,1.6919327731092437,0.05281712507146033,0.8251332781703922
35,New Mexico,Total,Total,2014,0.1249808663707332,0.07815012481048715,1.7535701163502755,0.0502092050209205,0.8048481142646217
35,New Mexico,Total,Total,2015,,,,,
35,New Mexico,Total,Total,2016,,,,0.04892966360856269,
35,New Mexico,Total,Total,2017,0.10437296266683067,0.08112692323872828,1.9728815556865056,,0.7158259254184206
35,New Mexico,Total,Total,2018,0.0969407584254067,0.08343125116772691,,0.05565442485034784,
35,New Mexico,Total,Total,2019,0.0981672394043528,0.08174247876197821,,0.057011583511292305,
35,New Mexico,Total,Total,2020,0.09493705983474741,0.08127923643094898,,,
35,New Mexico,Total,Total,2021,0.09046823423937406,,,,
36,New York,Total,Total,2005,0.18345272082857028,0.1669192023461514,1.7173543962925852,,0.8983129368147563
36,New York,Total,Total,2006,0.1709612068243843,0.1603433219934999,1.779745372637352,0.08375970999482134,0.8632969794486517
36,New York,Total,Total,2007,0.1586227240695521,0.15176924301189582,1.730596135964459,0.07649490601678383,0.8599846588464009
36,New York,Total,Total,2008,0.1510743345110541,0.1366510732944016,1.809441608897692,0.07378824524400118,0.8273494442168148
36,New York,Total,Total,2009,0.15373911009764368,0.1361884814606217,1.8895040693694378,0.06720572778454206,0.8081582020616299
36,New York,Total,Total,2010,0.1465889476203023,0.1405215022486224,1.9120145996111662,0.06948290763556707,0.7919343448115405
36,New York,Total,Total,2011,0.1414326328930666,0.1382771770449937,1.9478388903311947,0.07021436902021902,0.7745595885699306
36,New York,Total,Total,2012,0.14283443540183113,0.13773102568383724,1.9305975962608504,0.06792544866974248,0.7814569437534142
36,New York,Total,Total,2013,0.14165561347769312,0.14040650419346848,2.02409886041954,0.06896342985993932,0.7523870255393692
36,New York,Total,Total,2014,0.13393609487032357,0.13184537883957237,2.075981319232699,0.06808221683776382,0.7267035855523547
36,New York,Total,Total,2015,0.13313070816005732,0.13616613988759715,2.109190300041101,0.06571498401392609,0.7155900518071816
36,New York,Total,Total,2016,0.1264353163824634,0.1313474142162031,2.1381235458352723,0.06554724650263412,0.6981361163203915
36,New York,Total,Total,2017,0.11867846114555038,0.1304673731513889,2.1787948978793334,0.06270420508473741,0.6757280983710586
36,New York,Total,Total,2018,0.11682386623107457,0.13622387022127763,,0.06392054545007016,
36,New York,Total,Total,2019,0.11225694957056387,0.13289597724550276,,0.06433372243042329,
36,New York,Total,Total,2020,0.09948554139802457,0.13110768827233663,,,
36,New York,Total,Total,2021,0.09962582755866972,,,,
37,North Carolina,Total,Total,2005,0.19368057951017592,0.16124461498468712,1.4497527961815202,,0.9871481337410815
37,North Carolina,Total,Total,2006,0.17230221436739787,0.1486890045944555,1.4921283656384343,0.08960833779272737,0.9443318453492939
37,North Carolina,Total,Total,2007,0.15133121809904815,0.13234208196347524,1.440225408137897,0.08064981134913572,0.9256890739618598
37,North Carolina,Total,Total,2008,0.13272824934234992,0.10351847891319885,1.5461419528899034,0.07314059485834605,0.8699696562380755
